
FlatLSTM,1,3059369,3,0.05591241602559347,Mon Nov  4 10:27:14 2024
FlatLSTM,1,3059369,10,0.05303498709926734,Mon Nov  4 10:27:17 2024
FlatLSTM,1,3059369,30,0.05229787568788271,Mon Nov  4 10:27:19 2024
FlatLSTM,1,3059369,100,0.04135364737059619,Mon Nov  4 10:27:23 2024
FlatLSTM,1,3059369,300,0.041356518461897564,Mon Nov  4 10:27:28 2024
FlatLSTM,1,3059369,1000,0.041465571603259525,Mon Nov  4 10:27:42 2024
FlatLSTM,1,3059369,3000,0.04170441365725285,Mon Nov  4 10:28:15 2024
FlatLSTM,1,3059369,10000,0.03510800618174914,Mon Nov  4 10:30:12 2024
FlatLSTM,1,3059369,30000,0.03117519984575542,Mon Nov  4 10:35:38 2024
FlatLSTM,1,10235001,1,0.2512947079297659,Mon Nov  4 10:38:12 2024
FlatLSTM,1,10235001,3,0.05022186363065565,Mon Nov  4 10:38:15 2024
FlatLSTM,1,10235001,10,0.0626179800444358,Mon Nov  4 10:38:18 2024
FlatLSTM,1,10235001,30,0.048956197762006035,Mon Nov  4 10:38:21 2024
FlatLSTM,1,10235001,100,0.04146447908636686,Mon Nov  4 10:38:25 2024
FlatLSTM,1,10235001,300,0.041776499132046827,Mon Nov  4 10:38:32 2024
FlatLSTM,1,10235001,1000,0.04196128289441805,Mon Nov  4 10:38:48 2024
FlatLSTM,1,10235001,3000,0.04241598548518645,Mon Nov  4 10:39:31 2024
FlatLSTM,1,10235001,10000,0.04217787137305414,Mon Nov  4 10:41:55 2024
FlatLSTM,1,10235001,30000,0.04191527364624513,Mon Nov  4 10:47:50 2024
MLP,3,11301,1,0.42012812801309535,Mon Nov  4 10:50:10 2024
MLP,3,11301,3,0.12764239915319392,Mon Nov  4 10:50:11 2024
MLP,3,11301,10,0.053048594577892405,Mon Nov  4 10:50:13 2024
MLP,3,11301,30,0.04546795996862489,Mon Nov  4 10:50:15 2024
MLP,3,11301,100,0.037894733451508185,Mon Nov  4 10:50:17 2024
MLP,3,11301,300,0.03669677000190761,Mon Nov  4 10:50:20 2024
MLP,3,11301,1000,0.033412799541209195,Mon Nov  4 10:50:28 2024
MLP,3,11301,3000,0.031391690460008545,Mon Nov  4 10:50:49 2024
MLP,3,11301,10000,0.029620830523403915,Mon Nov  4 10:52:01 2024
MLP,3,11301,30000,0.02884046924678055,Mon Nov  4 10:55:22 2024
MLP,3,32549,1,0.5207915821590939,Mon Nov  4 10:56:52 2024
MLP,3,32549,3,0.4134229590763917,Mon Nov  4 10:56:54 2024
MLP,3,32549,10,0.13690253407568545,Mon Nov  4 10:56:55 2024
MLP,3,32549,30,0.04232003620347461,Mon Nov  4 10:56:57 2024
MLP,3,32549,100,0.036257996551088384,Mon Nov  4 10:56:59 2024
MLP,3,32549,300,0.033482609367048416,Mon Nov  4 10:57:02 2024
MLP,3,32549,1000,0.02763727941625827,Mon Nov  4 10:57:11 2024
MLP,3,32549,3000,0.02600649482495076,Mon Nov  4 10:57:34 2024
MLP,3,32549,10000,0.024742164774923713,Mon Nov  4 10:58:51 2024
MLP,3,32549,30000,0.024123896718830674,Mon Nov  4 11:02:27 2024
MLP,3,105549,1,0.3640755543837676,Mon Nov  4 11:04:05 2024
MLP,3,105549,3,0.26114806855047074,Mon Nov  4 11:04:07 2024
MLP,3,105549,10,0.04980682762893471,Mon Nov  4 11:04:09 2024
MLP,3,105549,30,0.04308212548494339,Mon Nov  4 11:04:10 2024
MLP,3,105549,100,0.03631419305865829,Mon Nov  4 11:04:13 2024
MLP,3,105549,300,0.031152048072702176,Mon Nov  4 11:04:16 2024
MLP,3,105549,1000,0.02713378846041254,Mon Nov  4 11:04:25 2024
MLP,3,105549,3000,0.024895229049631068,Mon Nov  4 11:04:47 2024
MLP,3,105549,10000,0.023745839760915655,Mon Nov  4 11:06:05 2024
MLP,3,105549,30000,0.02300535233036892,Mon Nov  4 11:09:40 2024
MLP,3,311861,1,0.14483386358699282,Mon Nov  4 11:11:19 2024
MLP,3,311861,3,0.1364433028407999,Mon Nov  4 11:11:21 2024
MLP,3,311861,10,0.06528124988481805,Mon Nov  4 11:11:22 2024
MLP,3,311861,30,0.04525184872988108,Mon Nov  4 11:11:24 2024
MLP,3,311861,100,0.03603031768186672,Mon Nov  4 11:11:26 2024
MLP,3,311861,300,0.030844295900818462,Mon Nov  4 11:11:29 2024
MLP,3,311861,1000,0.026854979176376317,Mon Nov  4 11:11:38 2024
MLP,3,311861,3000,0.024761488560486485,Mon Nov  4 11:12:01 2024
MLP,3,311861,10000,0.023245763083970226,Mon Nov  4 11:13:19 2024
MLP,3,311861,30000,0.02252806697946948,Mon Nov  4 11:16:46 2024
MLP,3,1029921,1,0.09487224591744912,Mon Nov  4 11:18:18 2024
MLP,3,1029921,3,0.07767679683260016,Mon Nov  4 11:18:19 2024
MLP,3,1029921,10,0.09145795110915159,Mon Nov  4 11:18:21 2024
MLP,3,1029921,30,0.044451593647937514,Mon Nov  4 11:18:23 2024
MLP,3,1029921,100,0.03480264645170521,Mon Nov  4 11:18:25 2024
MLP,3,1029921,300,0.03129925105620075,Mon Nov  4 11:18:28 2024
MLP,3,1029921,1000,0.02634170460137161,Mon Nov  4 11:18:36 2024
MLP,3,1029921,3000,0.02458262660012052,Mon Nov  4 11:18:58 2024
MLP,3,1029921,10000,0.023031373986521282,Mon Nov  4 11:20:14 2024
MLP,3,1029921,30000,0.022241379511920182,Mon Nov  4 11:23:43 2024
MLP,3,3055301,1,0.27755846767812165,Mon Nov  4 11:25:18 2024
MLP,3,3055301,3,0.22182095735459714,Mon Nov  4 11:25:20 2024
MLP,3,3055301,10,0.19634669213681608,Mon Nov  4 11:25:21 2024
MLP,3,3055301,30,0.048680439591407776,Mon Nov  4 11:25:23 2024
MLP,3,3055301,100,0.03542628652743391,Mon Nov  4 11:25:25 2024
MLP,3,3055301,300,0.031207680500842428,Mon Nov  4 11:25:28 2024
MLP,3,3055301,1000,0.026670141649004574,Mon Nov  4 11:25:36 2024
MLP,3,3055301,3000,0.024286209328754527,Mon Nov  4 11:25:57 2024
MLP,3,3055301,10000,0.02290512279078767,Mon Nov  4 11:27:12 2024
MLP,3,3055301,30000,0.022055705556192913,Mon Nov  4 11:30:54 2024
MLP,3,10181021,1,1.7767699054769568,Mon Nov  4 11:32:39 2024
MLP,3,10181021,3,2.7351240274068473,Mon Nov  4 11:32:41 2024
MLP,3,10181021,10,1.004722026554314,Mon Nov  4 11:32:43 2024
MLP,3,10181021,30,0.05161871569784912,Mon Nov  4 11:32:46 2024
MLP,3,10181021,100,0.035798068988967584,Mon Nov  4 11:32:49 2024
MLP,3,10181021,300,0.03151396646894313,Mon Nov  4 11:32:54 2024
MLP,3,10181021,1000,0.026628891962605553,Mon Nov  4 11:33:08 2024
MLP,3,10181021,3000,0.024093549748932994,Mon Nov  4 11:33:43 2024
MLP,3,10181021,10000,0.022892668591560545,Mon Nov  4 11:35:46 2024
MLP,3,10181021,30000,0.021968528024248174,Mon Nov  4 11:41:27 2024
Transformer,3,12361,1,0.62213749660028,Mon Nov  4 11:43:56 2024
Transformer,3,12361,3,0.4299732599709485,Mon Nov  4 11:43:58 2024
Transformer,3,12361,10,0.04784141168803782,Mon Nov  4 11:43:59 2024
Transformer,3,12361,30,0.04195026227751294,Mon Nov  4 11:44:01 2024
Transformer,3,12361,100,0.04143903001740172,Mon Nov  4 11:44:04 2024
Transformer,3,12361,300,0.04123257634204787,Mon Nov  4 11:44:08 2024
Transformer,3,12361,1000,0.03922103848811742,Mon Nov  4 11:44:18 2024
Transformer,3,12361,3000,0.03689803404582513,Mon Nov  4 11:44:45 2024
Transformer,3,12361,10000,0.034794151279571896,Mon Nov  4 11:46:13 2024
Transformer,3,12361,30000,0.03277937725589082,Mon Nov  4 11:50:10 2024
Transformer,3,31237,1,0.5574275480734335,Mon Nov  4 11:51:57 2024
Transformer,3,31237,3,0.1003339969225832,Mon Nov  4 11:51:58 2024
Transformer,3,31237,10,0.0699418642230936,Mon Nov  4 11:52:00 2024
Transformer,3,31237,30,0.04385250021477003,Mon Nov  4 11:52:02 2024
Transformer,3,31237,100,0.0412004851811641,Mon Nov  4 11:52:04 2024
Transformer,3,31237,300,0.041326777757825076,Mon Nov  4 11:52:08 2024
Transformer,3,31237,1000,0.038517820170602284,Mon Nov  4 11:52:18 2024
Transformer,3,31237,3000,0.03614763996085605,Mon Nov  4 11:52:43 2024
Transformer,3,31237,10000,0.033023214118706214,Mon Nov  4 11:54:09 2024
Transformer,3,31237,30000,0.0323817068962632,Mon Nov  4 11:58:12 2024
Transformer,3,103273,1,0.3983782674815204,Mon Nov  4 12:00:01 2024
Transformer,3,103273,3,0.07395805801088745,Mon Nov  4 12:00:02 2024
Transformer,3,103273,10,0.04674612982450305,Mon Nov  4 12:00:04 2024
Transformer,3,103273,30,0.042416636102102896,Mon Nov  4 12:00:05 2024
Transformer,3,103273,100,0.04131304231044408,Mon Nov  4 12:00:08 2024
Transformer,3,103273,300,0.04015151642867037,Mon Nov  4 12:00:12 2024
Transformer,3,103273,1000,0.037285297706320476,Mon Nov  4 12:00:22 2024
Transformer,3,103273,3000,0.03681079419078054,Mon Nov  4 12:00:47 2024
Transformer,3,103273,10000,0.03284173786036066,Mon Nov  4 12:02:15 2024
Transformer,3,103273,30000,0.029459653220869398,Mon Nov  4 12:06:20 2024
Transformer,3,314729,1,0.06124266780711509,Mon Nov  4 12:08:11 2024
Transformer,3,314729,3,0.19293654851011327,Mon Nov  4 12:08:13 2024
Transformer,3,314729,10,0.051132260544880015,Mon Nov  4 12:08:14 2024
Transformer,3,314729,30,0.04178891602802921,Mon Nov  4 12:08:16 2024
Transformer,3,314729,100,0.04147933886663334,Mon Nov  4 12:08:19 2024
Transformer,3,314729,300,0.03982012205429979,Mon Nov  4 12:08:22 2024
Transformer,3,314729,1000,0.03702469915151596,Mon Nov  4 12:08:32 2024
Transformer,3,314729,3000,0.034173122632342415,Mon Nov  4 12:08:57 2024
Transformer,3,314729,10000,0.03338065823993167,Mon Nov  4 12:10:25 2024
Transformer,3,314729,30000,0.03220660551577001,Mon Nov  4 12:14:32 2024
Transformer,3,1047049,1,0.11261191883602657,Mon Nov  4 12:16:24 2024
Transformer,3,1047049,3,0.17164475893652117,Mon Nov  4 12:16:25 2024
Transformer,3,1047049,10,0.05648860264871571,Mon Nov  4 12:16:27 2024
Transformer,3,1047049,30,0.04188436390580358,Mon Nov  4 12:16:29 2024
Transformer,3,1047049,100,0.04132593936614088,Mon Nov  4 12:16:31 2024
Transformer,3,1047049,300,0.038827060042200864,Mon Nov  4 12:16:35 2024
Transformer,3,1047049,1000,0.03545686008559691,Mon Nov  4 12:16:44 2024
Transformer,3,1047049,3000,0.03606853956306303,Mon Nov  4 12:17:09 2024
Transformer,3,1047049,10000,0.030851207774233173,Mon Nov  4 12:18:36 2024
Transformer,3,1047049,30000,0.02873234566603158,Mon Nov  4 12:22:39 2024
Transformer,3,3141209,1,1.1220106369740255,Mon Nov  4 12:24:29 2024
Transformer,3,3141209,3,0.5921532028430218,Mon Nov  4 12:24:31 2024
Transformer,3,3141209,10,0.05099603080668965,Mon Nov  4 12:24:33 2024
Transformer,3,3141209,30,0.04161677821665197,Mon Nov  4 12:24:34 2024
Transformer,3,3141209,100,0.041388481251291326,Mon Nov  4 12:24:37 2024
Transformer,3,3141209,300,0.03937968188846434,Mon Nov  4 12:24:41 2024
Transformer,3,3141209,1000,0.03752741851919406,Mon Nov  4 12:24:51 2024
Transformer,3,3141209,3000,0.03539618386610134,Mon Nov  4 12:25:17 2024
Transformer,3,3141209,10000,0.03222027662638072,Mon Nov  4 12:26:47 2024
Transformer,3,3141209,30000,0.030821639087957306,Mon Nov  4 12:31:02 2024
Transformer,3,10154209,1,6.108195807482745,Mon Nov  4 12:32:59 2024
Transformer,3,10154209,3,0.5836155591784297,Mon Nov  4 12:33:01 2024
Transformer,3,10154209,10,0.09863649389228306,Mon Nov  4 12:33:03 2024
Transformer,3,10154209,30,0.043463427875493024,Mon Nov  4 12:33:06 2024
Transformer,3,10154209,100,0.04123734531773103,Mon Nov  4 12:33:09 2024
Transformer,3,10154209,300,0.0412164041520776,Mon Nov  4 12:33:15 2024
Transformer,3,10154209,1000,0.03968662899490949,Mon Nov  4 12:33:29 2024
Transformer,3,10154209,3000,0.04123606613358936,Mon Nov  4 12:34:05 2024
Transformer,3,10154209,10000,0.041207384116746286,Mon Nov  4 12:36:03 2024
Transformer,3,10154209,30000,0.04120694332428881,Mon Nov  4 12:41:40 2024
